"tmean_change:1","precip_change:1","forest_cover:1","forest_loss:1","crop_cover:1","crop_expansion:1","urban_cover:1","urban_expansion:1","evi_dissimilarity:1","mining:1","biodiv_intact:1","protected_areas:1","livestock_log:1","type","id","Disease"
-0.0968176403882447,0.125178642737633,0.466271063837901,-0.0705172705073945,0.296080763315857,0.0761743685941253,0.274952341568988,-0.0716917400019948,0.0524430911167357,-0.011910066280289,-0.239917167466912,0.145511178377859,-0.358528645361027,"Any",888930,"Lyme disease"
-0.107258517491582,0.107162192476728,0.411569737451606,-0.174703211222119,0.208491996700729,0.109164068148966,0.25490388482117,-0.123019270150895,0.0484303792314513,-0.0173738638297669,-0.1027082140041,0.104781082361898,-0.442840433982799,"Any",888930,"Lyme disease"
-0.330983422195485,-0.0523072445834072,0.43763423064496,-0.144007953432294,0.219087818562351,0.0661788603684415,0.247565870034916,-0.0968450454952578,0.035892799442369,-0.0402328009668054,-0.237293719072962,0.120709698472013,-0.469324981659609,"Any",888930,"Lyme disease"
0.0303201702392026,0.112113015377943,0.462621524782257,-0.113283157464315,0.217976887098925,0.069888964616268,0.218697322322011,-0.136042073375033,0.108874371823535,-0.0149365244723619,-0.189657430407027,0.0996762324715774,-0.566265378992156,"Any",888930,"Lyme disease"
-0.0322337301672945,0.0706359844732233,0.509352967317086,-0.0384802047904966,0.256136411906882,0.0611457211741953,0.291697486234576,-0.132752748712776,0.109623653048507,-0.031760466223021,-0.190346551495975,0.103294697590434,-0.456819311355006,"Any",888930,"Lyme disease"
-0.233906383044137,0.0163172647610682,0.593896445294171,-0.080501255160973,0.29058880661516,0.0813599185000368,0.295607142623356,-0.125338206611896,0.125482802323139,-0.0313911010198256,-0.268400536913568,0.132393275101661,-0.384537508813224,"Any",888930,"Lyme disease"
-0.123739942605988,0.0857823185107971,0.497211448959541,-0.172036216980642,0.341776829504978,0.0817553359931995,0.268539473750355,-0.14879062411434,0.117285774449773,0.00388690839521069,-0.15173699573662,0.124432680583157,-0.60232000401648,"Any",888930,"Lyme disease"
-0.187957210039442,0.051609889960063,0.605656838463997,-0.0953552229084039,0.347365364069283,0.0973019686531625,0.402439016768935,-0.153906016984491,0.0619397269067124,-0.016168685903278,-0.108758363363591,0.12474837505136,-0.437237492906141,"Any",888930,"Lyme disease"
-0.0869421546050291,0.0706800260961449,0.522935735367458,-0.0785234659807784,0.304294615645555,0.121470769170387,0.296066869654891,-0.141130010929256,0.104032663350579,-0.00490562113807141,-0.0854338076947667,0.136948466169606,-0.435009481836766,"Any",888930,"Lyme disease"
-0.12105040407818,0.168184334145182,0.528688133855344,-0.139151100188943,0.319302887507367,0.0882355565921975,0.368744632902482,-0.15152797886572,-0.00269059616616386,-0.0314604328180239,-0.113110563818301,0.0751976833122752,-0.45230135670583,"Any",888930,"Lyme disease"
0.0342963960001895,0.0120926515688144,0.472812039626775,-0.0325887479498029,0.335502450838374,0.0208866827628902,0.252527233004779,-0.126986892477718,0.109456473215026,-0.0736614096591458,-0.226259434600359,0.140305492562077,-0.435990594722782,"Any",888930,"Lyme disease"
-0.111243370670213,-0.0305267349348825,0.545404510607096,-0.147493255178595,0.312179529944277,0.119304034635345,0.310703323719604,-0.108903403518268,0.0445566852190225,-0.0273131136172873,-0.201137677694004,0.113400439589317,-0.470269287060241,"Any",888930,"Lyme disease"
-0.112969981603132,0.110502014877104,0.375653557914352,-0.0374204002810913,0.265338265963105,0.126705470526666,0.318670033651747,-0.191364860361097,0.0863695690560957,-0.0334111312465664,-0.137177228869417,0.128482502636689,-0.405821814893099,"Any",888930,"Lyme disease"
-0.16379999833432,-0.00796684019853108,0.443723398953484,-0.117946350653894,0.19144399962246,0.0842060664119528,0.22849088052049,-0.159780734260655,0.197793360488639,-0.0168154466894507,-0.267109554900156,0.125958768849406,-0.464150886376365,"Any",888930,"Lyme disease"
-0.0111750854556325,0.232658481933405,0.389741559812433,-0.0330314337882949,0.258306974281405,0.0467237092589791,0.221644972977045,-0.104978439993148,0.0532264941657743,-0.0224435714823402,-0.103450757495657,0.126751528805429,-0.503508775960446,"Any",888930,"Lyme disease"
-0.0907282464904746,0.0589717063350046,0.635505984633526,-0.14590095221118,0.358096645095513,0.0809675694663769,0.331238605862672,-0.125190920541009,0.0485341031403182,-0.0302752236010496,-0.131016498147183,0.106966291731776,-0.499781077544173,"Any",888930,"Lyme disease"
-0.0799221594020539,0.251374099315177,0.469801696908065,-0.0462129470817812,0.246802171836185,0.0759205808006621,0.347851020465441,-0.142970150503923,0.0615995644974053,-0.0257889311860618,-0.0324364040930682,0.1121247742584,-0.416920496209998,"Any",888930,"Lyme disease"
-0.112542093681681,0.0023669980359241,0.565233414453236,-0.109858273590826,0.230252530049784,0.110076557360801,0.242057684837181,-0.0699416062426393,0.11199927014642,-0.0299859971920178,-0.171851188774969,0.135203183125811,-0.432761587172591,"Any",888930,"Lyme disease"
-0.137220636673493,0.150667563346499,0.596047503643349,-0.115176337714554,0.328123544721039,0.10515390490002,0.333535378530936,-0.161102991260655,0.0861023108893372,-0.0367647631253244,-0.0875034526116069,0.125701221059546,-0.436545806359039,"Any",888930,"Lyme disease"
-0.150247787745795,0.142597510320883,0.601565298998933,-0.133456113881718,0.34932799113254,0.101167753647726,0.351057335816215,-0.152591882735725,0.0832177725025651,-0.0392823668534278,-0.137978173761365,0.12318200870411,-0.432140050784858,"Any",888930,"Lyme disease"
-0.210799491842637,0.0101474116076619,0.518415314000984,-0.0203903603372615,0.298805807932835,0.0661962596801448,0.301716872965866,-0.118734507613883,0.118128295271587,-0.0254853996205859,-0.135628076534335,0.170500873415794,-0.423037210858944,"Any",888930,"Lyme disease"
-0.172280931463075,-0.0176481557546217,0.506599037083344,-0.122427553664945,0.136995222765176,0.0797374410105124,0.299912723029291,-0.141051942791098,0.121269916437177,-0.00366022870682424,-0.158832337783973,0.134296614268449,-0.439888628472219,"Any",888930,"Lyme disease"
-0.104722257549032,-0.132908944368299,0.571906210562492,-0.0922898298704378,0.359731406478441,0.0408510855260266,0.399465474090867,-0.16319736625936,0.0691076549316913,-0.0193400776322844,-0.0490271896755003,0.107358933334992,-0.410304269769207,"Any",888930,"Lyme disease"
-0.10969006844406,0.228908659919831,0.607807668059093,-0.135077510320322,0.218270062748464,0.0887005867282878,0.375703471864583,-0.168703953334174,0.0812246517434065,-0.0338597569463452,-0.172078173491455,0.10315353943933,-0.451301139834341,"Any",888930,"Lyme disease"
-0.246188287418809,0.0808502361640023,0.536555093775353,-0.104459668048776,0.217458734476152,0.112508903663044,0.292239603725866,-0.0733335583366858,0.0739700983635842,-0.0505232991423958,-0.169394702497409,0.115008072969755,-0.414080998982471,"Any",888930,"Lyme disease"
-0.117832236989498,0.0158093004245041,0.495540155206801,-0.0785799458306791,0.302950889783573,0.0804261109803159,0.321769517933459,-0.0980875253540395,0.0357066809379262,0.00186094423778866,-0.19260024890607,0.104279399343137,-0.455147709629336,"Any",888930,"Lyme disease"
-0.0773446649182368,-0.151799961923717,0.56181120765925,-0.108819245398587,0.301105931823954,0.0777839623255858,0.283727012810515,-0.135853445144444,0.124301221365392,-0.014907252667612,-0.194686926933139,0.111393889666315,-0.39854051689737,"Any",888930,"Lyme disease"
-0.214133576971656,-0.0116665067640478,0.546861842299582,-0.146343712854942,0.234842008070643,0.126746168398975,0.306385414315595,-0.187878945015973,0.141652008930586,-0.0245111598292609,-0.187747634312008,0.138450366895977,-0.380862895851308,"Any",888930,"Lyme disease"
-0.112744638278786,-0.00915130965700023,0.59020273618076,-0.135522380550401,0.238218627810467,0.0661606045486578,0.2226954673445,-0.085612792467185,0.0861610429667807,-0.0384261885016788,-0.205000364757407,0.0882800769198425,-0.419876674419846,"Any",888930,"Lyme disease"
-0.158524719620279,-0.0167197562398486,0.508660743271778,-0.0794695161876743,0.377098107526512,0.0856249761686926,0.315120939781575,-0.107366469197855,0.071964255190932,-0.0132049712567901,-0.161561466271952,0.1260441217056,-0.515186783156119,"Any",888930,"Lyme disease"
-0.175348121758528,0.00255335685791581,0.625813607961586,-0.179991324624398,0.308831815958909,0.122251713033115,0.338130687872068,-0.195304255424863,0.0899467343975433,-0.0102044365367276,-0.129745742213064,0.133050663316469,-0.490614265570221,"Any",888930,"Lyme disease"
-0.169207762913849,0.0675257545377143,0.492747989064846,-0.0592437346932695,0.239150732822523,0.0926425948721163,0.266333579749355,-0.116566669408792,0.0996249921176723,0.000775652918416209,-0.232926638079854,0.0831838865074624,-0.490697153614732,"Any",888930,"Lyme disease"
-0.138994683085086,0.226902594169571,0.496607924742094,-0.056942465135759,0.234772005770793,0.0750333976936405,0.29490569574899,-0.169400902713143,0.142382166909254,-0.0301257481230856,-0.0922275425269604,0.10288861796541,-0.428533808651659,"Any",888930,"Lyme disease"
-0.371571053538745,0.0438769178678711,0.428726359033352,-0.00947185837916134,0.236504035127691,0.0539334567634985,0.296089181638699,-0.175139525379234,0.0889459145629126,-0.0395313024138725,-0.158760100628364,0.125388246682935,-0.473233568136155,"Any",888930,"Lyme disease"
-0.181196252772759,-0.00890136424087595,0.548678609520275,-0.0785791261494848,0.28569779083441,0.0889373427269077,0.350055097210708,-0.120142948406519,0.108869097966994,-0.00116898511798475,-0.150229351960297,0.157696875424737,-0.412824793822603,"Any",888930,"Lyme disease"
-0.0369753373662464,0.10886558762285,0.561768142989406,-0.0988469923529292,0.400762430203368,0.101303310572225,0.358129331823381,-0.164415429294966,0.0590461853127222,-0.0169293614824864,-0.0747935522594523,0.150932843197034,-0.469785458048317,"Any",888930,"Lyme disease"
-0.267196262176071,-0.0858095651091465,0.530945663262612,-0.0623589383223947,0.289152157766593,0.110532574524512,0.311200791475591,-0.123507640518962,0.0871981308171014,-0.0383377929286616,-0.151810761613046,0.121923527201353,-0.496997906929141,"Any",888930,"Lyme disease"
-0.16157797773916,-0.0655222100659773,0.616957421336709,-0.114656360405389,0.415833044097905,0.0947129092555282,0.341924913945437,-0.151510922876695,0.0591333723536122,-0.0285584616442178,-0.0748003540044272,0.148725366321242,-0.509783712008057,"Any",888930,"Lyme disease"
-0.157482963873386,0.00179856740769022,0.427079309545548,-0.0483914742081948,0.224939489818906,0.0653784775812376,0.262607111824583,-0.100827428629941,0.161225150655493,-0.044725127971486,-0.141066655886253,0.122199681689655,-0.428850388862047,"Any",888930,"Lyme disease"
-0.126053805960933,-0.0276334997574549,0.586367489475881,-0.112900121754447,0.349239246337318,0.162290761536782,0.394108371800141,-0.178844028619153,0.0565311593281126,-0.0235685949193405,-0.0907592410935127,0.076089948356887,-0.485593280517302,"Any",888930,"Lyme disease"
-0.115690955586128,0.0717692766514711,0.36372042572458,-0.0302401138585659,0.263742085500518,0.0827752399873878,0.318341400365699,-0.138711770123236,0.0497951200367566,-0.0361721478674028,-0.114370234552661,0.145459382839705,-0.458072370183104,"Any",888930,"Lyme disease"
-0.0858056523275858,0.121206312554917,0.402639788838877,-0.0848408668017579,0.230020489549124,0.0994179792444677,0.276516639629918,-0.186767773506333,0.0448301489391699,-0.0603462750745673,-0.060108448845977,0.155457058533446,-0.445137408413833,"Any",888930,"Lyme disease"
-0.251615751475315,0.305992480098462,0.523492199885655,-0.141283320309834,0.273388360910279,0.0509284536966238,0.271970627995646,-0.137136568833566,0.0946096118176659,-0.0241880251201797,-0.098326001436483,0.1139827782215,-0.52093273932529,"Any",888930,"Lyme disease"
-0.208421681826501,-0.0313934847109612,0.505069271814881,-0.0929657083315609,0.338379344359747,0.113900301914906,0.40334040789584,-0.184812238621654,0.0559935008721801,-0.0205177547354131,-0.0954613802335312,0.137011875303929,-0.460910228898764,"Any",888930,"Lyme disease"
-0.081110026726165,-0.00917649919617927,0.468280197351165,-0.0824814990728117,0.240464937831566,0.0616646108553677,0.276525784751283,-0.111760631274854,0.0663187342513954,-0.0318706284904165,-0.169004755062424,0.11597659061378,-0.373502705277666,"Any",888930,"Lyme disease"
-0.118945486947135,0.156690478536865,0.5849075261083,-0.07982931767396,0.317758157713381,0.131436923961856,0.384880270608796,-0.145495710702523,0.044294083431452,-0.0336337689143892,-0.203098266178272,0.134214297011367,-0.472545831230225,"Any",888930,"Lyme disease"
-0.268848165898039,-0.0195545842056221,0.492053731605817,-0.0878826242934082,0.186379543200477,0.0855763186390469,0.236730305487339,-0.090327499693465,0.128907531310877,-0.0053243843379077,-0.20877224651982,0.118228997495002,-0.449866966230627,"Any",888930,"Lyme disease"
-0.105847534042674,-0.0113438527172909,0.560377262631749,-0.0570507843812143,0.402811328122497,0.088000787739088,0.317852364039964,-0.11839963796284,0.0983828397611046,-0.028754296511357,-0.170252176196163,0.106467395904682,-0.472872963452373,"Any",888930,"Lyme disease"
-0.15028168353585,0.0130387932845464,0.515496299080064,-0.0518870225812611,0.222214532117723,0.176063703714111,0.324402913928187,-0.116131276784782,0.0387548545493706,-0.0210888148406585,-0.144368633374962,0.109048368858433,-0.452356322974809,"Any",888930,"Lyme disease"
-0.0190759449294145,0.0908004498445124,0.489873769880765,-0.0234052961248662,0.212113970733801,0.0735464214539452,0.286990140020667,-0.105629781971606,0.0906594531512168,-0.048441071687669,-0.188145539302687,0.114148952622392,-0.43802900588695,"Any",888930,"Lyme disease"
-0.00899680095314098,0.179022738955267,0.617932373060855,-0.14474397658601,0.2812878555498,0.0788262260985779,0.352201761094152,-0.151982460044215,0.101760055497582,-0.00869387815726176,-0.189422496211882,0.152045181587947,-0.467638891445266,"Any",888930,"Lyme disease"
-0.166191522234405,0.239096541266318,0.55749665086224,-0.08157442175065,0.285673833104482,0.111774499533694,0.278884393842738,-0.118128196188096,0.0967265145106276,-0.0034782145871144,-0.114426372217772,0.100563314817966,-0.439090372844707,"Any",888930,"Lyme disease"
-0.0531204929985152,0.106185946948681,0.63995865843937,-0.131383264868992,0.315572501589139,0.0691485131385142,0.373808267864984,-0.181170095535574,0.0867312635963529,0.0137436035596682,-0.182351636453472,0.0754804483726736,-0.408994048000787,"Any",888930,"Lyme disease"
-0.112919321422017,0.136328372295064,0.468043361544377,-0.065203254822585,0.386949456242439,0.0521561022582235,0.288696403662361,-0.147770768108995,0.0938237260664556,-0.0205496361976313,-0.150758656450726,0.104165972768896,-0.5237039018567,"Any",888930,"Lyme disease"
-0.257438437348447,0.0219406423596822,0.585256985185776,-0.119023563161184,0.35094596301322,0.0657594924025357,0.354109196100465,-0.139897629968124,0.0620106923179964,-0.0148836340899385,-0.133085120284084,0.150788460655101,-0.472384053737616,"Any",888930,"Lyme disease"
-0.195852104999324,0.085153845424907,0.480561551955676,-0.069566239298039,0.192648189799899,0.114297150512904,0.32954407287771,-0.183916203653754,0.0871643769395845,0.00524868437375358,-0.204520940816099,0.135729760146464,-0.462358710300521,"Any",888930,"Lyme disease"
-0.162246278864884,0.192239069608669,0.482811203957833,-0.155077586987598,0.205936380804195,0.0919809449994076,0.237467626153952,-0.109735202113173,0.136732378841695,-0.0438008949960576,-0.205491647025558,0.132780936501161,-0.487869422748494,"Any",888930,"Lyme disease"
0.0311160847441752,0.018328004483384,0.493396164850309,-0.107723835075089,0.279492163424907,0.101063811107757,0.35253173994721,-0.152469460355073,0.0279910498340924,-0.013206592414295,-0.0983326648382501,0.129255516375548,-0.495058936655422,"Any",888930,"Lyme disease"
-0.171520684349176,0.156407973278379,0.474895121365545,-0.0905431629640497,0.29527042950306,0.0418005018113277,0.268687771285066,-0.143479467393741,0.104043227572176,-0.00844054927433712,-0.220995242472112,0.0901028844465193,-0.473926368980337,"Any",888930,"Lyme disease"
-0.0630351667777617,0.226327702888576,0.583027780957185,-0.0829467458071071,0.338779379601322,0.105706585250372,0.360577480982127,-0.171176124571412,0.0453945891481035,-0.0131381615986132,-0.141986369637276,0.112978488469051,-0.46568135710328,"Any",888930,"Lyme disease"
-0.0887289649164834,-0.0239167339450096,0.528809370266735,-0.129221294125614,0.256534981130418,0.0313186845524165,0.335077524510485,-0.121685842306547,0.0386917932441293,-0.00755188863231058,-0.121048077772966,0.118754252038614,-0.341210847522519,"Any",888930,"Lyme disease"
-0.107325211680943,0.128953736073186,0.706145548248284,-0.108735886921066,0.494680863164259,0.0895799041308101,0.399538231486226,-0.131249096424308,0.0658090401519971,-0.0362117241514833,-0.123685776214992,0.146219307320311,-0.409374654454954,"Any",888930,"Lyme disease"
-0.205327797430436,0.00792379991411836,0.590556254786933,-0.157857750305766,0.271238798017515,0.0908339480236765,0.332966992712231,-0.137677011906034,0.0907615933261694,0.00461812733962721,-0.163716754612207,0.108746372227073,-0.424209293386102,"Any",888930,"Lyme disease"
-0.0642442595177962,-0.00179014014954939,0.644050816836708,-0.134857666700465,0.302468040104659,0.0879101137721358,0.352319225061709,-0.187614949599103,0.120494986464206,-0.057000843222351,-0.21179807660312,0.145875571944178,-0.420292161790839,"Any",888930,"Lyme disease"
-0.208537502320611,0.0192765553043072,0.687164251596891,-0.188013604372827,0.282663702593436,0.114901443364498,0.353260773052269,-0.130489535667986,0.0873914812422234,-0.00674183570381798,-0.16762148613268,0.135327713366988,-0.415620747631104,"Any",888930,"Lyme disease"
-0.0892595438517356,0.208846765474862,0.744585793622579,-0.144007533774694,0.422271965388238,0.0565741825565158,0.369308693005209,-0.0939920089435099,0.0263688155757213,-0.0516634884796967,-0.191162479928085,0.124204786490244,-0.440334259213134,"Any",888930,"Lyme disease"
0.00213115298072447,0.084061568267453,0.567186819051461,-0.106401015777936,0.249665428677081,0.0902667052879228,0.335457439001046,-0.168366739285736,0.103102390224569,-0.0452246387266743,-0.229051589828251,0.114647080897474,-0.456579185051313,"Any",888930,"Lyme disease"
-0.255201593795763,0.0380630756298151,0.504654442805535,-0.0919126577187824,0.319496099224628,0.0533593949761608,0.29626785544177,-0.156762373292287,0.159047082607977,-0.0190509730154163,-0.152115430721151,0.11422553114536,-0.411000771966632,"Any",888930,"Lyme disease"
-0.278764272676441,0.144040915003581,0.547804797423746,-0.114690117034849,0.218647211373575,0.0762992752508296,0.263556746846719,-0.114586751973363,0.113221989352105,-0.0106919054926407,-0.168329178973843,0.0281352377851838,-0.40443615727386,"Any",888930,"Lyme disease"
-0.179676523282919,0.0542023208598814,0.512092577750975,-0.115264268237828,0.244174404615287,0.0708181042294256,0.260411259059574,-0.127581617946378,0.0907253822407101,-0.0367465853311772,-0.114545231271699,0.151431701837968,-0.442854292655772,"Any",888930,"Lyme disease"
-0.145722179256954,0.0784562006987441,0.512180998231221,-0.0856278185281543,0.361002995028087,0.107233463429819,0.285798375214086,-0.113761872385767,0.0268648849167478,-0.0157256162246769,-0.189232543645488,0.0962602329731534,-0.520191015944403,"Any",888930,"Lyme disease"
-0.248069045631306,0.0727637329180343,0.486113836972855,-0.0728471647586891,0.29828212061418,0.0924283045683391,0.226294194016157,-0.106958115799836,0.0795197606134936,-0.0375015802768753,-0.148163620238155,0.100025466782149,-0.469731566374942,"Any",888930,"Lyme disease"
-0.182453553191758,0.10718766955146,0.565446094117575,-0.113450575724976,0.364704463813548,0.0860210153203765,0.32696489792237,-0.157205140808692,0.152952744986628,-0.0238341925279088,-0.139132919106833,0.1663746606714,-0.453246932560929,"Any",888930,"Lyme disease"
-0.126644322932349,0.0883983435998479,0.636830238653955,-0.128694943225389,0.252452543699911,0.12517090795717,0.281345420135499,-0.140695852889634,0.13719222531393,-0.0159099930109655,-0.21779818546747,0.104850986848212,-0.526444907518011,"Any",888930,"Lyme disease"
-0.0599615229167272,-0.120920035097115,0.526061775131806,-0.0982316353837928,0.25558992819355,0.0719824371687404,0.346917953396349,-0.123249952535629,0.0180447209599171,-0.0246341754868629,-0.141448876666677,0.107417167907334,-0.36696350304048,"Any",888930,"Lyme disease"
-0.0811707806399853,-0.123053159974787,0.397631522816261,-0.0793103656521312,0.206258562041354,0.0981711110528827,0.244984931518724,-0.134081266112917,0.099704405581764,-0.0218526756901971,-0.174713929669628,0.139411518203677,-0.501651062071568,"Any",888930,"Lyme disease"
-0.167923157859249,-0.0260925748576344,0.516151072261697,-0.0650772689112455,0.293891603811524,0.0791299560103035,0.298379554185475,-0.147387156518624,0.075744974356034,-0.050051009636082,-0.140917866757913,0.109427871093131,-0.514323086116056,"Any",888930,"Lyme disease"
-0.098906910767396,-0.0624488262197059,0.411558657279889,-0.0629858502190562,0.211583366490882,0.0312684747390624,0.247881781881666,-0.143309061447176,0.11617249018042,-0.0273323244717811,-0.184602519662929,0.122797579784876,-0.446366060497785,"Any",888930,"Lyme disease"
-0.106676085977195,-0.0235632372998977,0.517441037048375,-0.0443137858477512,0.323593246726668,0.0995980850821954,0.351815714718912,-0.102198515032765,0.0144402493223486,-0.0177101293949542,-0.184184232402181,0.0999692335439462,-0.439897096738368,"Any",888930,"Lyme disease"
-0.121941324173767,-0.1503667821771,0.540147429189823,-0.0766414451985796,0.321428955553744,0.0792158555483731,0.385601617152233,-0.149403594625547,0.0833817517208326,-0.0422798288445989,-0.150733980365255,0.170171992049537,-0.478929565347953,"Any",888930,"Lyme disease"
-0.308867359806617,0.0131826181101108,0.463301126150005,-0.114853174773927,0.209277012328069,0.110282741000871,0.244955339114544,-0.144141761089361,0.162276700095715,-0.0164782946192315,-0.230399982766279,0.0951366093365556,-0.462906130067065,"Any",888930,"Lyme disease"
-0.15535503911226,0.0735839533158164,0.498505787677716,-0.0861745801257159,0.327350407684505,0.0676792987107789,0.285240024043191,-0.125335295321306,0.111427031704984,-0.0578924039968381,-0.0900296399641605,0.119714679550212,-0.472647347327079,"Any",888930,"Lyme disease"
-0.0960475151325282,0.0892121330101871,0.579374100056725,-0.0370024869263524,0.276840881404964,0.0761604619692599,0.319045186971057,-0.163632642996652,0.168124489242221,-0.0490687479157549,-0.0757437794551265,0.107504695058667,-0.447386555331681,"Any",888930,"Lyme disease"
-0.189914333667183,-0.0515728616841638,0.482684328609793,-0.0860885071743304,0.299965389354091,0.0888326001634262,0.306967144752304,-0.130364628819491,0.0783293623942,0.00996523208519776,-0.0490311178829692,0.0946506101918292,-0.491942128396089,"Any",888930,"Lyme disease"
-0.187591657971863,0.0617445866575616,0.586402081684507,-0.119318946562531,0.21407429354169,0.0558914662591171,0.300695922401884,-0.114348436478194,0.131242214315986,-0.0253214638078708,-0.139362800875327,0.101107044037029,-0.458877245726913,"Any",888930,"Lyme disease"
-0.0853499768137909,0.110283851002794,0.473526527769784,-0.101601942742745,0.327984744046873,0.0225331621800723,0.338512804613411,-0.176134120215145,0.104176568443462,0.0079734701760238,-0.0744901872250464,0.151513732652052,-0.470459437552426,"Any",888930,"Lyme disease"
-0.259003773352365,0.0487597845490978,0.552386962948271,-0.115693149890673,0.347070871771724,0.112689941789583,0.364407774250082,-0.126106887581902,0.00460733413322624,-0.0185743274528673,-0.0781452111860668,0.114550606626887,-0.485579344817466,"Any",888930,"Lyme disease"
0.0220395004300423,0.163235346949512,0.564516938056549,-0.103098966132852,0.24212741661874,0.0938401831313889,0.298929188943539,-0.18482821053211,0.108542537575687,-0.0268866140069979,-0.155737854022269,0.104608498798146,-0.437765226096163,"Any",888930,"Lyme disease"
-0.131464627983072,0.0669774547036735,0.470548790914625,-0.0860854007917888,0.220889825591499,0.102021729625827,0.304076776143914,-0.139049983063498,0.0960986934334272,-0.0466325301600352,-0.088478706457587,0.133959607622115,-0.461391365498967,"Any",888930,"Lyme disease"
-0.180074336542348,0.0598661227456196,0.482304498728306,-0.0690836288125827,0.303705033779505,0.0607408068562062,0.348442183762013,-0.144809809088064,0.0315586581418658,-0.0355482605011443,-0.200199520806828,0.122567353833059,-0.481762241306332,"Any",888930,"Lyme disease"
-0.282188995246211,0.190418572141473,0.650210820905394,-0.223825586199281,0.329420883475127,0.0700385790059362,0.370255294951396,-0.140222365679395,0.0135354214663374,-0.0100977690881135,-0.137663094006243,0.084408464452069,-0.407761540453891,"Any",888930,"Lyme disease"
-0.0413206278517658,0.260025543179336,0.623053058955119,-0.203645405313814,0.353822701952931,0.0549312884271949,0.293734818216165,-0.19493160724268,0.116948986507809,-0.0239432509578521,-0.100239763817338,0.0992398586720423,-0.437026254250272,"Any",888930,"Lyme disease"
-0.0532317197466002,-0.0393106360344163,0.556115684005376,-0.116295582669413,0.25711114735304,0.0768982896540653,0.327619085901188,-0.138407731550879,0.0553753461073407,-0.0184062881407997,-0.176701740719236,0.101994313104935,-0.457138269378236,"Any",888930,"Lyme disease"
-0.0496236771178643,0.0956721215721915,0.556612730333003,-0.118927149896373,0.201197371986211,0.113735091566771,0.252483137824045,-0.10625831231066,0.11332688492294,-0.0187054069062947,-0.234117896143861,0.161540720447569,-0.425520466552005,"Any",888930,"Lyme disease"
-0.126089691895873,0.0384492742709605,0.503291642601882,-0.154971037057933,0.200625643801638,0.110785184674599,0.234373512859099,-0.0965660567467752,0.122177093453306,-0.04376372088655,-0.137435357145442,0.133389570688863,-0.448916326564153,"Any",888930,"Lyme disease"
-0.0609065115573996,0.160266712199832,0.621503693485319,-0.0628211838418624,0.236445469159848,0.121721032632117,0.339418942277685,-0.145009224009326,0.0869580089564006,-0.0486487059267984,-0.265352655437968,0.114955565535552,-0.476099710138815,"Any",888930,"Lyme disease"
-0.0369389401737528,0.140991165591462,0.549532237882632,-0.0463623113581149,0.285545613600054,0.0719675945521574,0.249491942192599,-0.100194758350218,0.0947128408327994,-0.0219668330948665,-0.219792209693565,0.102735288878824,-0.461629698821896,"Any",888930,"Lyme disease"
-0.116516551694141,0.134001279388449,0.632906331903598,-0.123950821206883,0.333726204535589,0.0685172781824637,0.316487050777844,-0.129853403164236,0.0732118048145568,-0.0241916817170624,-0.20201104414029,0.146221147457194,-0.401382095394419,"Any",888930,"Lyme disease"
-0.0431830973166406,-0.0237399146638707,0.563006117416589,-0.0761701085908259,0.293987507941481,0.0881414104800034,0.312991139544585,-0.149589734811151,0.0922633650204807,-0.0442419169282191,-0.181264660624558,0.07461464155542,-0.494681125559018,"Any",888930,"Lyme disease"
0.0628246553908652,0.216801644594127,0.542512803170498,-0.0536998765377591,0.229322814814599,0.0868337715391797,0.386274524194336,-0.180100746167532,0.0403014788802964,-0.0372461769662171,-0.233562180482887,0.158358088331646,-0.426158659398924,"Any",888930,"Lyme disease"
-0.107919957052465,0.035814150172045,0.59157733270993,-0.131499598407858,0.271996038468068,0.0882821640726207,0.346365515267668,-0.186922528247567,0.123447160323776,0.00243727862154035,-0.157420633486722,0.0827480378429149,-0.428404018211345,"Any",888930,"Lyme disease"
-0.0401075182788921,0.0111526786110506,0.589240892604871,-0.148402442744366,0.339525584928155,0.0959664399618942,0.307832009909838,-0.101522067066616,0.0965221654681054,-0.010612163041496,-0.184968955928515,0.153053156367832,-0.426765438391628,"Any",888930,"Lyme disease"
-0.189840939192481,0.0637121814963382,0.526187596215391,-0.178719154516534,0.276160391420185,0.0738118899356589,0.31718251586841,-0.179000144725535,0.0499546362344662,-0.0707770795019133,-0.146430857493613,0.116971058312798,-0.468283342098701,"Any",888930,"Lyme disease"
-0.0560794108052793,0.0685422869192917,0.676327056401268,-0.128627747119497,0.243374804664176,0.0940764766512113,0.227353010936108,-0.0859904272104558,0.115968075651439,-0.00485327136206998,-0.154746326668456,0.0769445276219963,-0.525180333956276,"Any",888930,"Lyme disease"
-0.159081923233343,-0.0558620670410091,0.624408035272986,-0.115549690977477,0.313890019615006,0.0886694688662402,0.315533717930338,-0.130605898132208,0.0470849037989939,-0.00896287042846021,-0.205297665238143,0.141045337639635,-0.444022405916653,"Any",888930,"Lyme disease"
-0.191869947245447,0.0583233406816782,0.621877939644853,-0.112411861324092,0.379718674652327,0.103266371512703,0.348400124184873,-0.168903627206899,0.142893335487979,-0.018280965551879,-0.0972767357657405,0.158093815312936,-0.463140952668832,"Any",888930,"Lyme disease"
